datum;pozicija;sektor_protustranke;podskup_protustranke;instrument;namjena_kredita;izvorno_dospijece;otkazni_rok;pocetno_fiksiranje_kamatne_stope;velicina_kredita;nominalna_kamatna_stopa_novi_posao;nominalna_kamatna_stopa_stanje;efektivna_kamatna_stopa;iznos_novi_posao;iznos_stanje;izvorne_tablice
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;UKUPNO;2,98;;;229,99572497;;G2
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,98;3,04;;251,12047573;12916,11284537;G5|G6
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,43;4,27;;590,18112938;24269,12061688;G5|G6
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;3,89;;;522,65110215;G2
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;PREKORACENJA_PO_TRANSAKCIJSKOM_RACUNU;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;5,21;;;696,89018545;G2
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,85;;;28,79966804;G2
2025-08-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,16;;;1403,26363464;G2
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,1;3,63;;530,07655838;13737,82984967;G5|G6
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,06;3,62;;507,03854884;2065,92360762;G5|G6
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,21;3,7;;187,29338112;4165,58926431;G5|G6
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;DO_0_25_MIL_EUR;5,06;;;11,37703023;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;OD_0_25_DO_1_MIL_EUR;3,97;;;17,63443563;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;VISE_OD_1_MIL_EUR;3,69;;;29,60564239;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;DO_0_25_MIL_EUR;5,02;;;11,16104624;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;OD_0_25_DO_1_MIL_EUR;3,91;;;9,76228176;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_DO_5_GODINA;VISE_OD_1_MIL_EUR;4,1;;;25,05;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;DO_0_25_MIL_EUR;4,7;;;20,10471157;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;OD_0_25_DO_1_MIL_EUR;4,05;;;19,83935987;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_3_MJESECA_DO_1_GODINE;VISE_OD_1_MIL_EUR;2,77;;;49,00008989;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;DO_0_25_MIL_EUR;4,4;;;3,69505742;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;OD_0_25_DO_1_MIL_EUR;3,98;;;14,04220001;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;VISE_OD_1_MIL_EUR;3,26;;;62,35594163;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;DO_0_25_MIL_EUR;3,22;;;69,28151874;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;OD_0_25_DO_1_MIL_EUR;3,7;;;61,4003456;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_3_MJESECA;VISE_OD_1_MIL_EUR;3,54;;;582,50941324;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;3,88;;;117,62145258;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;3,87;;;132,12256749;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,59;3,63;;1037,11510722;15803,75345729;G5|G6
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;VISE_OD_1_MIL_EUR;3,5;;;787,37108715;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;DO_0_25_MIL_EUR;4,12;;;2,00208838;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;OD_0_25_DO_1_MIL_EUR;4,12;;;9,44394462;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;VISE_OD_1_MIL_EUR;3,81;;;38,85;;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,04;3,6;;342,78317726;9572,24058536;G5|G6
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;7,05;;;13,43268248;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_I_PREKORACENJA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;4,4;;;809,79344195;G3
2025-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;4,39;;;836,98764908;G3
2025-08-31;KREDITI;UKUPNO;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,89;4,02;;1627,2962366;40072,87407417;G5|G6
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;DEPOZITI_U_OTKAZNOM_ROKU;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,78;;;1,5;;G1
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;DEPOZITI_U_OTKAZNOM_ROKU;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,78;;;1,5;;G1
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,8;1,52;;276,97107862;843,90801905;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,9;1,27;;66,09854195;3437,85661889;G5|G6
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,6;1,42;;1066,01597324;6424,4654581;G5|G6
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_1_DO_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,75;1,38;;47,98190139;1638,12286117;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_3_DO_6_MJESECI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,61;1,26;;538,22496764;2319,91353521;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_6_MJESECI_DO_1_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,36;1,52;;250,81992698;3260,64390384;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,56;1,37;;1132,11451519;9862,32207699;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;VISE_OD_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,29;1,17;;18,11664056;1799,73375772;G1|G5
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;30029,53985142;G1
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,16;;;1463,97891556;G1
2025-09-30;DEPOZITI;KUCANSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,01;;;28565,56093586;G1
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DO_3_MJESECA;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,77;1,79;;3058,18592555;2389,8548705;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,44;1,56;;17,09437199;502,53944397;G5|G6
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,78;1,86;;3296,55567465;4135,78516833;G5|G6
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_1_DO_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,25;1,56;;10,99044601;208,37864758;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_3_DO_6_MJESECI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,86;1,9;;178,94099213;874,98886622;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;OD_6_MJESECI_DO_1_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,78;2;;59,42875697;870,94143161;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,77;1,82;;3313,65004664;4638,3246123;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;VISE_OD_2_GODINE;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,8;1,57;;6,10392598;294,16079639;G1|G5
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,12;;;12831,93470342;G1
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;1,33;;;863,75065102;G1
2025-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;11968,1840524;G1
2025-09-30;DEPOZITI;UKUPNO;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,72;1,52;;4445,76456183;14500,64668929;G5|G6
2025-09-30;DEPOZITI;UKUPNO;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;1,72;1,52;;4445,76456183;14500,64668929;G5|G6
2025-09-30;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,71;;;36,7153279;;G2
2025-09-30;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,71;4,8;;36,7153279;705,66092784;G5|G6
2025-09-30;KREDITI;KUCANSTVA;OBRTNICI;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;5,8;;;44,95771682;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;5,57;;;384,11211949;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;5,69;;;88,87794005;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;5,32;;;5,63687932;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,57;;5,91;388,46530059;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;GOTOVINSKI_NENAMJENSKI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,54;;;293,95048122;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;5,63;;;102,38481596;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;4,93;;;22,57827552;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,42;;5,76;458,61288931;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,39;;;333,64979783;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;4,98;;;2,20174323;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;4,77;;;0,44439641;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;5;;;0,00547183;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,98;;5,33;2,20174323;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_5_GODINA;UKUPNO;5,03;;;1,75187499;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,43;5,67;;451,21793789;11304,59666881;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,74;5,41;;9,59669465;102,6242418;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,6;6,01;;106,76117935;1847,05585371;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,42;5,67;;460,81463254;11407,22091061;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,38;5,6;;344,45675854;9457,5408151;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;3,01;;;289,22304412;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3;3,04;;306,36091969;13062,82968329;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;KRATKOROCNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;2,89;;;0,00984424;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,89;4,94;;0,00984424;2,99882835;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,13;3,34;;1,29037945;16,01982614;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;FIKSNA_CIJELI_VIJEK;UKUPNO;3,01;;;289,23288836;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_5_GODINA;UKUPNO;2,75;;;8,5538969;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;OD_5_DO_10_GODINA;UKUPNO;3;;;11,66506435;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;PROMJENJIVA_ILI_DO_1_GODINE;UKUPNO;3,19;;;6,98020901;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3;3,04;3,34;306,37076393;13065,82851164;G2|G5
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;VISE_OD_10_GODINA;UKUPNO;3;;;279,17159367;;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;VISE_OD_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3;3,04;;305,07054024;13046,80985715;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,45;4,26;;767,18539647;24473,04942225;G5|G6
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;3,89;;;525,82431568;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;PREKORACENJA_PO_TRANSAKCIJSKOM_RACUNU;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;5,19;;;706,30235217;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,96;;;23,95882747;G2
2025-09-30;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,14;;;1414,49262634;G2
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,6;3,63;;862,29362373;13841,90453903;G5|G6
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,82;3,5;;741,62957277;2099,27567927;G5|G6
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;OD_1_DO_5_GODINA;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,84;3,69;;230,4691127;4171,90610845;G5|G6
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;DO_0_25_MIL_EUR;4,97;;;17,85676134;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;OD_0_25_DO_1_MIL_EUR;3,9;;;21,08247245;;G3
2025-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;OD_1_DO_3_GODINE;VISE_OD_1_MIL_EUR;3,64;;;31,0349048;;G3
